Linux 2.6.32-754.35.1.el6.x86_64 (hdfs-nn1.spa.umn.edu) 	02/18/2022 	_x86_64_	(16 CPU)

01:34:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:15:16 PM     all      9.47      0.00      0.64      0.06      0.00     89.84
11:15:36 PM     all      8.59      0.00      0.31      0.04      0.00     91.05
11:15:56 PM     all      0.12      0.00      0.10      0.13      0.00     99.65
11:16:16 PM     all      0.15      0.00      0.12      0.03      0.00     99.70
11:16:36 PM     all      0.12      0.00      0.11      0.05      0.00     99.72
11:16:56 PM     all      0.11      0.00      0.09      0.06      0.00     99.74
11:17:16 PM     all      0.09      0.00      0.08      0.06      0.00     99.77
11:17:36 PM     all      0.13      0.00      0.11      0.05      0.00     99.71
11:17:56 PM     all      0.14      0.00      0.11      0.16      0.00     99.59
11:18:16 PM     all      0.09      0.00      0.07      0.05      0.00     99.78
11:18:36 PM     all      0.14      0.00      0.13      0.10      0.00     99.63
11:18:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
11:19:16 PM     all      0.09      0.00      0.07      0.03      0.00     99.81
11:19:36 PM     all      0.11      0.00      0.12      0.03      0.00     99.73
11:19:56 PM     all      0.12      0.00      0.09      0.09      0.00     99.70
11:20:16 PM     all      0.12      0.00      0.66      0.06      0.00     99.16
11:20:36 PM     all      0.19      0.00      0.18      0.07      0.00     99.55
11:20:56 PM     all      0.10      0.00      0.09      0.05      0.00     99.77
11:21:16 PM     all      0.10      0.00      0.07      0.06      0.00     99.77
11:21:36 PM     all      0.13      0.00      0.12      0.07      0.00     99.69
11:21:56 PM     all      0.10      0.00      0.09      0.08      0.00     99.73
11:22:16 PM     all      0.10      0.00      0.08      0.06      0.00     99.77
11:22:36 PM     all      0.12      0.00      0.12      0.06      0.00     99.71
11:22:56 PM     all      0.10      0.00      0.10      0.05      0.00     99.75
11:23:16 PM     all      0.16      0.00      0.09      0.07      0.00     99.69
11:23:36 PM     all      0.13      0.00      0.12      0.06      0.00     99.69
11:23:56 PM     all      0.10      0.00      0.09      0.12      0.00     99.70
11:24:16 PM     all      0.12      0.00      0.07      0.05      0.00     99.76
11:24:36 PM     all      0.12      0.00      0.11      0.05      0.00     99.72
11:24:56 PM     all      0.11      0.00      0.09      0.03      0.00     99.77
11:25:16 PM     all      0.12      0.00      0.78      0.04      0.00     99.05
11:25:36 PM     all      0.20      0.00      0.17      0.06      0.00     99.57
11:25:56 PM     all      0.10      0.00      0.09      0.11      0.00     99.70
11:26:16 PM     all      0.11      0.00      0.08      0.05      0.00     99.77
11:26:36 PM     all      0.12      0.00      0.12      0.06      0.00     99.70
11:26:56 PM     all      0.10      0.00      0.09      0.04      0.00     99.76
11:27:16 PM     all      0.11      0.00      0.08      0.09      0.00     99.73
11:27:36 PM     all      0.20      0.00      0.12      0.05      0.00     99.64
11:27:56 PM     all      0.11      0.00      0.11      0.12      0.00     99.67
11:28:16 PM     all      0.11      0.00      0.08      0.04      0.00     99.77
11:28:36 PM     all      0.12      0.00      0.13      0.07      0.00     99.68
11:28:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
11:29:16 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
11:29:36 PM     all      0.12      0.00      0.12      0.08      0.00     99.68
11:29:56 PM     all      0.10      0.00      0.10      0.14      0.00     99.66
11:30:16 PM     all      9.11      0.00      1.49      0.08      0.00     89.32
11:30:36 PM     all      9.24      0.00      0.45      0.05      0.00     90.26
11:30:56 PM     all      0.12      0.00      0.08      0.07      0.00     99.73
11:31:16 PM     all      0.11      0.00      0.08      0.06      0.00     99.76
11:31:36 PM     all      0.13      0.00      0.12      0.07      0.00     99.68
11:31:56 PM     all      0.11      0.00      0.10      0.10      0.00     99.69
11:32:16 PM     all      0.10      0.00      0.07      0.05      0.00     99.78
11:32:36 PM     all      0.12      0.00      0.13      0.05      0.00     99.70
11:32:56 PM     all      0.11      0.00      0.09      0.11      0.00     99.70
11:33:16 PM     all      0.10      0.00      0.07      0.04      0.00     99.79
11:33:36 PM     all      0.12      0.00      0.12      0.07      0.00     99.69
11:33:56 PM     all      0.12      0.00      0.09      0.10      0.00     99.69
11:34:16 PM     all      0.11      0.00      0.07      0.05      0.00     99.77
11:34:36 PM     all      0.12      0.00      0.12      0.05      0.00     99.71
11:34:56 PM     all      0.10      0.00      0.09      0.06      0.00     99.75
11:35:16 PM     all      0.10      0.00      0.65      0.03      0.00     99.22
11:35:36 PM     all      0.20      0.00      0.18      0.06      0.00     99.56
11:35:56 PM     all      0.10      0.00      0.10      0.13      0.00     99.67
11:36:16 PM     all      0.09      0.00      0.07      0.04      0.00     99.81
11:36:36 PM     all      0.13      0.00      0.12      0.04      0.00     99.72
11:36:56 PM     all      2.00      0.00      0.34      0.10      0.00     97.56
11:37:16 PM     all      0.44      0.00      0.15      0.06      0.00     99.34
11:37:36 PM     all      0.12      0.00      0.13      0.06      0.00     99.70
11:37:56 PM     all      0.11      0.00      0.09      0.11      0.00     99.68
11:38:16 PM     all      0.16      0.00      0.08      0.10      0.00     99.66
11:38:36 PM     all      0.13      0.00      0.13      0.09      0.00     99.64
11:38:56 PM     all      0.12      0.00      0.10      0.08      0.00     99.71
11:39:16 PM     all      0.09      0.00      0.08      0.03      0.00     99.80
11:39:36 PM     all      0.12      0.00      0.12      0.05      0.00     99.72
11:39:56 PM     all      0.10      0.00      0.09      0.11      0.00     99.69
11:40:16 PM     all      0.12      0.00      0.77      0.08      0.00     99.04
11:40:36 PM     all      0.23      0.00      0.21      0.07      0.00     99.50
11:40:56 PM     all      0.11      0.00      0.09      0.06      0.00     99.74
11:41:16 PM     all      0.10      0.00      0.08      0.05      0.00     99.78
11:41:36 PM     all      0.12      0.00      0.12      0.03      0.00     99.73
11:41:56 PM     all      0.11      0.00      0.09      0.12      0.00     99.67
11:42:16 PM     all      0.10      0.00      0.08      0.09      0.00     99.73
11:42:36 PM     all      0.12      0.00      0.13      0.04      0.00     99.71
11:42:56 PM     all      0.13      0.00      0.09      0.06      0.00     99.71
11:43:16 PM     all      0.10      0.00      0.08      0.05      0.00     99.78
11:43:36 PM     all      0.12      0.00      0.12      0.05      0.00     99.71
11:43:56 PM     all      0.12      0.00      0.09      0.10      0.00     99.69
11:44:16 PM     all      0.10      0.00      0.07      0.03      0.00     99.80
11:44:36 PM     all      0.11      0.00      0.12      0.06      0.00     99.71
11:44:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
11:45:16 PM     all      9.16      0.00      0.85      0.06      0.00     89.93
11:45:36 PM     all      8.37      0.00      0.31      0.05      0.00     91.26
11:45:56 PM     all      0.12      0.00      0.11      0.12      0.00     99.66
11:46:16 PM     all      0.09      0.00      0.07      0.05      0.00     99.79
11:46:36 PM     all      0.13      0.00      0.13      0.05      0.00     99.69
11:46:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
11:47:16 PM     all      0.10      0.00      0.08      0.05      0.00     99.77
11:47:36 PM     all      0.12      0.00      0.12      0.04      0.00     99.72
11:47:56 PM     all      0.12      0.00      0.09      0.11      0.00     99.68
11:48:16 PM     all      0.10      0.00      0.07      0.04      0.00     99.79
11:48:36 PM     all      0.11      0.00      0.12      0.07      0.00     99.70
11:48:56 PM     all      0.10      0.00      0.09      0.06      0.00     99.74
11:49:16 PM     all      0.08      0.00      0.08      0.04      0.00     99.80
11:49:36 PM     all      0.10      0.00      0.13      0.03      0.00     99.74
11:49:56 PM     all      0.11      0.00      0.10      0.08      0.00     99.71
11:50:16 PM     all      0.15      0.00      1.02      0.06      0.00     98.77
11:50:36 PM     all      0.21      0.00      0.18      0.05      0.00     99.56
11:50:56 PM     all      0.10      0.00      0.09      0.04      0.00     99.77
11:51:16 PM     all      0.08      0.00      0.07      0.03      0.00     99.82
11:51:36 PM     all      0.12      0.00      0.12      0.04      0.00     99.72
11:51:56 PM     all      0.11      0.00      0.09      0.09      0.00     99.71
11:52:16 PM     all      0.10      0.00      0.07      0.04      0.00     99.78
11:52:36 PM     all      0.12      0.00      0.12      0.07      0.00     99.70
11:52:56 PM     all      0.11      0.00      0.10      0.10      0.00     99.69
11:53:16 PM     all      0.18      0.00      0.10      0.07      0.00     99.65
11:53:36 PM     all      0.12      0.00      0.12      0.06      0.00     99.71
11:53:56 PM     all      0.11      0.00      0.09      0.10      0.00     99.70
11:54:16 PM     all      0.11      0.00      0.08      0.03      0.00     99.78
11:54:36 PM     all      0.11      0.00      0.12      0.07      0.00     99.71
11:54:56 PM     all      0.09      0.00      0.08      0.04      0.00     99.79
11:55:16 PM     all      0.11      0.00      0.45      0.07      0.00     99.37
11:55:36 PM     all      0.20      0.00      0.18      0.08      0.00     99.55
11:55:56 PM     all      0.10      0.00      0.08      0.04      0.00     99.78
11:56:16 PM     all      0.12      0.00      0.08      0.11      0.00     99.69
11:56:36 PM     all      0.12      0.00      0.12      0.05      0.00     99.72
11:56:56 PM     all      0.12      0.00      0.09      0.06      0.00     99.73
11:57:16 PM     all      0.09      0.00      0.07      0.03      0.00     99.81
11:57:36 PM     all      0.10      0.00      0.11      0.06      0.00     99.72
11:57:56 PM     all      0.12      0.00      0.08      0.08      0.00     99.72
11:58:16 PM     all      0.10      0.00      0.08      0.11      0.00     99.71
11:58:36 PM     all      0.11      0.00      0.12      0.05      0.00     99.72
11:58:56 PM     all      0.11      0.00      0.09      0.05      0.00     99.75
11:59:16 PM     all      0.10      0.00      0.07      0.02      0.00     99.81
11:59:36 PM     all      0.12      0.00      0.12      0.04      0.00     99.72
11:59:56 PM     all      0.12      0.00      0.09      0.05      0.00     99.75
12:00:16 AM     all      9.47      0.00      0.90      0.13      0.00     89.50
12:00:36 AM     all      8.25      0.00      0.33      0.09      0.00     91.34
12:00:56 AM     all      0.44      0.00      0.19      0.06      0.00     99.31
12:01:16 AM     all      0.11      0.00      0.08      0.05      0.00     99.75
12:01:36 AM     all      0.10      0.00      0.12      0.05      0.00     99.73
12:01:56 AM     all      0.12      0.00      0.10      0.06      0.00     99.72
12:02:16 AM     all      0.09      0.00      0.08      0.11      0.00     99.72
12:02:36 AM     all      0.11      0.00      0.13      0.06      0.00     99.70
12:02:56 AM     all      0.11      0.00      0.09      0.07      0.00     99.73
12:03:16 AM     all      0.09      0.00      0.06      0.04      0.00     99.81
12:03:36 AM     all      0.12      0.00      0.13      0.06      0.00     99.70
12:03:56 AM     all      0.10      0.00      0.09      0.04      0.00     99.77
12:04:16 AM     all      0.11      0.00      0.07      0.09      0.00     99.73
12:04:36 AM     all      0.11      0.00      0.11      0.04      0.00     99.74
12:04:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
12:05:16 AM     all      0.11      0.00      0.79      0.03      0.00     99.07
12:05:36 AM     all      0.20      0.00      0.17      0.05      0.00     99.58
12:05:56 AM     all      0.12      0.00      0.09      0.06      0.00     99.73
12:06:16 AM     all      0.12      0.00      0.08      0.10      0.00     99.71
12:06:36 AM     all      0.12      0.00      0.12      0.06      0.00     99.70
12:06:56 AM     all      0.10      0.00      0.09      0.07      0.00     99.73
12:07:16 AM     all      0.11      0.00      0.07      0.03      0.00     99.79
12:07:36 AM     all      0.13      0.00      0.12      0.06      0.00     99.69
12:07:56 AM     all      0.11      0.00      0.10      0.06      0.00     99.73
12:08:16 AM     all      0.16      0.00      0.10      0.11      0.00     99.63
12:08:36 AM     all      0.14      0.00      0.15      0.17      0.00     99.54
12:08:56 AM     all      0.39      0.00      0.14      0.07      0.00     99.40
12:09:16 AM     all      0.11      0.00      0.10      0.07      0.00     99.72
12:09:36 AM     all      2.13      0.00      0.35      0.17      0.00     97.36
12:09:56 AM     all      0.21      0.00      0.17      0.06      0.00     99.56
12:10:16 AM     all      0.13      0.00      0.47      0.14      0.00     99.25
